-6.99478918494216,0.0728369792650601,1.30421829352165,1.25481131303391,0.211818132181191,-1.13434408489054,-6.99478918494216,0.478667403490126,2.02286311019084,0.412063210616806,-0.927864467912495,-0.20746805075394,0.468825783897368,-6.99478918494216,-0.927864467912495,-0.0822567366501335,0.0670373954065753,-0.126457691229426,0.0404547110441125,-2.00978042846109
0,6.05820619592857,-1.7322321460059,1.6642685269723,0.661703800587736,0.447183978204884,6.3273915656227e-16,1.69420266381656,0.107537241011755,1.62089845054204,1.14362626316169,-0.921367881043003,0.435012712343435,6.3273915656227e-16,1.14362626316169,0.412039794228904,-0.847512704681028,1.12335636275229,-0.270201139488374,0.748004836547506
0,0,4.07521980156178,-0.553345198523076,0.454079949444147,0.451687373386229,-4.0992399962329e-16,-0.223141404617029,0.0922077733758017,0.171557573883736,0.980601978515531,-0.763121675743151,-0.397499478784308,-4.0992399962329e-16,0.980601978515531,-1.46412726651621,1.45846322178392,2.22390273003822,0.79198281995243,0.641376511090114
0,0,0,-4.46700855865106,0.643091519974223,0.684170266083034,2.80267740554416e-16,3.20448072795332,-0.0424896845721637,0.819936460782041,-0.451865035154388,0.617838009514056,0.374558688586066,2.80267740554416e-16,-0.451865035154388,0.908864760007496,1.14996926372818,-0.317942279739522,0.367761333785524,-0.295548679362921
0,0,0,0,3.59934080482674,0.617388580123531,-5.88573202645609e-16,0.13085324326162,0.100773193674702,1.575135443079,1.07169265107398,0.19064213158691,1.54564477599584,-5.88573202645609e-16,1.07169265107398,0.832268590922207,1.87406306655965,-0.48321758886207,-0.0791802436506322,0.700955646191218
0,0,0,0,0,-3.12242453184214,-8.21355403999237e-16,1.38399142000408,0.0319618495269086,-0.896842413692707,0.339904671110161,0.551612528265518,0.0433978369525403,-8.21355403999237e-16,0.339904671110161,0.219646939948098,0.869929931815959,-0.156172219811082,1.51693835794124,0.222319429122399
0,0,0,0,0,0,-1.6872389661727e-15,-1.15846195673301,-0.0436708977328485,1.40908781726947,-0.464426882382774,-0.726544209986432,-1.38208445378646,-1.6872389661727e-15,-0.464426882382774,-0.117398322971621,0.902949151096949,-1.17971249932,0.440334183096116,-0.303764932159378
0,0,0,0,0,0,0,-3.66063084271717,-0.0092494337161852,1.5053393518007,-0.0983649498320907,-0.779856251745206,0.0946115790650661,-2.22995904734561e-32,-0.0983649498320907,-0.477136201672336,-0.703673107313219,0.561984086814823,-0.203292635044617,-0.0643369784266257
0,0,0,0,0,0,0,0,0.501112324083484,-0.277139060885839,5.32917907530492,-0.558131525844514,-0.291921851773792,9.34150685720233e-34,5.32917907530492,-0.881554182623883,0.00466326094895253,1.02631702148333,0.106412379057436,3.48562450125566
0,0,0,0,0,0,0,0,0,3.24014375753093,-8.44704802437001e-16,1.44775660108864,-1.54135122851145,-2.81532508664763e-32,-8.44704802437001e-16,1.88526217404574,1.27823816658421,1.40163213216429,-0.0180273403194759,-6.48203848636564e-16
0,0,0,0,0,0,0,0,0,0,-1.14094999476168e-15,-0.928898948489169,-0.759810298233464,-1.09815800136372e-32,-1.14094999476168e-15,0.0234647765290084,0.294174132578551,0.331417503290302,-0.849292057642025,-7.28712862173664e-16
0,0,0,0,0,0,0,0,0,0,0,4.78591438441232,-0.235608076888032,-2.61729432732645e-33,-2.61581943983743e-33,-0.953136112673032,-0.748493798658094,0.297556289117376,0.992633132038254,-2.12582255096186e-16
0,0,0,0,0,0,0,0,0,0,0,0,-3.34753043211041,-5.86732753332575e-33,1.0702408401389e-31,0.0511610063126444,-1.37073574623159,-1.45474141963911,-0.956154098291183,1.4649737212684e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,3.12769016080746e-32,3.88429535324368e-32,0.213210424019909,-0.630166244459879,0.203078331785635,-0.506559987205533,-2.57073112717224e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93278909721288e-31,-2.10907906648669,-0.552354217503164,-0.0524219129560505,1.24711880474139,6.46353878947609e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55074750639399,-1.39232837737063,-0.24137642520888,-0.189914432747933,-2.42324652831853e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10899619552531,0.899263544188986,1.21193015240563,1.07651160271322e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66799055639814,-0.941887030161345,3.36321246338395e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0457681740742,2.4429548577231e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97867394742917e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
